whisky_link,whisky_name,whisky_age,bottling_date,whisky_name_suffix,alcohol_pct
https://www.whisky.com/whisky-database/details/ben-nevis-nevis-reserve-cask.html,Ben Nevis,8Y,/ 2022,Reserve Cask,- 48%
https://www.whisky.com/whisky-database/details/hazelburn-first-fill-oloroso-cask-matured.html,Hazelburn,13Y,/ 2018,First Fill Oloroso Cask Matured,- 47.4%
https://www.whisky.com/whisky-database/details/highland-park-park-cask-strength-release-no-2.html,Highland Park,,,Cask Strength Release No 2,- 63.9%
https://www.whisky.com/whisky-database/details/macallan-sherry-cask-3.html,Macallan,18Y,/ 2012,Sherry cask,- 43%
https://www.whisky.com/whisky-database/details/springbank-cask-strength-24.html,Springbank,12Y,/ 2023,Cask Strength,- 54.1%
https://www.whisky.com/whisky-database/details/tomatin-decades.html,Tomatin,,,Decades,- 46%
https://www.whisky.com/whisky-database/details/aberlour-abunadh-batch-no-25.html,Aberlour,,,a'bunadh Batch 25,- 60.4%
https://www.whisky.com/whisky-database/details/ballechin-whiskyde-exklusiv.html,Ballechin,14Y,/ 2018,'Whisky.de exklusiv',- 55.5%
https://www.whisky.com/whisky-database/details/miniatur-ballechin-whiskyde-exklusiv.html,Ballechin,14Y,/ 2018,'Whisky.de exklusiv',- 55.5%
https://www.whisky.com/whisky-database/details/benriach-moscatel-wood-finish.html,Benriach,18Y,,Moscatel Wood Finish,- 46%
https://www.whisky.com/whisky-database/details/bladnoch-56.html,Bladnoch,19Y,/ 2021,,- 46.7%
https://www.whisky.com/whisky-database/details/highland-park-cask-strength-release-no-4.html,Highland Park,,,Park Cask Strength Release No 4,- 64.3%
https://www.whisky.com/whisky-database/details/kilchoman-machir-bay-cask-strength-1.html,Kilchoman,,/ 2021,Machir Bay Cask Strength,- 58.3%
https://www.whisky.com/whisky-database/details/kilchoman-kilchoman-machir-bay-cask-strength.html,Kilchoman,,/ 2021,Machir Bay Cask Strength,- 58.3%
https://www.whisky.com/whisky-database/details/longrow-burgundy-wood.html,Longrow,14Y,/ 2011,Burgundy Wood,- 56.1%
https://www.whisky.com/whisky-database/details/macallan-cask-strength.html,Macallan,10Y,,Cask Strength,- 58.1%
https://www.whisky.com/whisky-database/details/octomore-082-without-umverpackung.html,Octomore,8Y,/ 2017,08.2 167 ppm,- 58.4%
https://www.whisky.com/whisky-database/details/suntory-hakushu-distillers-reserve-japan.html,Suntory,,,Hakushu Distiller's Reserve (Japan),- 43%
https://www.whisky.com/whisky-database/details/suntory-hibiki-2.html,Suntory,21Y,,Hibiki,- 43%
https://www.whisky.com/whisky-database/details/suntory-suntory-hibiki.html,Suntory,21Y,,Hibiki,- 43%
https://www.whisky.com/whisky-database/details/talisker-11.html,Talisker,,/ 2004,,- 45.8%
https://www.whisky.com/whisky-database/details/talisker-17.html,Talisker,,/ 2009,,- 45.8%
https://www.whisky.com/whisky-database/details/glen-ord-ord-6.html,Glen Ord,13Y,/ 2022,,- 46%
https://www.whisky.com/whisky-database/details/glenallachie-cuvee-2.html,Glenallachie,9Y,/ 2022,Cuvée,- 48%
https://www.whisky.com/whisky-database/details/miniatur-glenallachie-cuvee.html,Glenallachie,9Y,/ 2022,Cuvée,- 48%
https://www.whisky.com/whisky-database/details/glendronach-cask-strenght-batch-6.html,Glendronach,,/ 2016,Cask Strength Batch 6,- 56.1%
https://www.whisky.com/whisky-database/details/kilchoman-loch-gorm-9.html,Kilchoman,8Y,/ 2022,Loch Gorm,- 46%
https://www.whisky.com/whisky-database/details/macallan-rare-cask-3.html,Macallan,,/ 2022,Rare Cask,- 43%
https://www.whisky.com/whisky-database/details/aberlour-abunadh-batch-57.html,Aberlour,,,a'bunadh Batch 57,- 60.7%
https://www.whisky.com/whisky-database/details/arran-88.html,Arran,21Y,,,- 46%
https://www.whisky.com/whisky-database/details/benriach-sauternes-wood-finish.html,Benriach,15Y,,Sauternes Wood Finish,- 46%
https://www.whisky.com/whisky-database/details/benromach-peat-smoke-12.html,Benromach,,/ 2021,Peat Smoke,- 46%
https://www.whisky.com/whisky-database/details/evan-williams-williams-single-barrel-vintage-4.html,Evan Williams,,/ 2022,Single Barrel Vintage,- 43.3%
https://www.whisky.com/whisky-database/details/glenfarclas-christmas-malt-3.html,Glenfarclas,,/ 2014,Christmas Malt,- 46%
https://www.whisky.com/whisky-database/details/kavalan-solist-sherry-4.html,Kavalan,,,Solist Sherry,- 57.8%
https://www.whisky.com/whisky-database/details/kilchoman-loch-gorm-b-ware.html,Kilchoman,,/ 2021,Loch Gorm,- 46%
https://www.whisky.com/whisky-database/details/kilkerran-work-in-progress-6-bourbon.html,Kilkerran,,,Work in Progress 6 Bourbon,- 46%
https://www.whisky.com/whisky-database/details/laphroaig-cask-strength-batch-005.html,Laphroaig,10Y,/ 2013,Cask Strength Batch 005,- 57.2%
https://www.whisky.com/whisky-database/details/macallan-rare-cask.html,Macallan,,/ 2020,Rare Cask Red,- 43%
https://www.whisky.com/whisky-database/details/octomore-122.html,Octomore,5Y,/ 2021,12.2,- 57.3%
https://www.whisky.com/whisky-database/details/octomore-122-1.html,Octomore,5Y,/ 2021,12.2,- 57.3%
https://www.whisky.com/whisky-database/details/ardbeg-drum-feis-ile-limited-edition.html,Ardbeg,,/ 2019,Drum - Feis Ile - Limited Edition,- 46%
https://www.whisky.com/whisky-database/details/cragganmore-friends-of-classic-malts-bottling.html,Cragganmore,14Y,/ 2010,Friends of Classic Malts Bottling,- 40%
https://www.whisky.com/whisky-database/details/big-peat-peat-christmas-edition-1.html,Douglas Laing Big Peat,,/ 2021,Christmas Edition 2021,- 52.8%
https://www.whisky.com/whisky-database/details/edradour-0ca19bf754.html,Edradour,10Y,/ 2023,,- 46%
https://www.whisky.com/whisky-database/details/glenallachie-pedro-ximenez-wood-finish.html,Glenallachie,12Y,,Pedro Ximenez Sherry Wood Finish,- 48%
https://www.whisky.com/whisky-database/details/jura-the-paps.html,Jura,19Y,,The Paps,- 45.6%
https://www.whisky.com/whisky-database/details/nikka-yoichi-2.html,Nikka,15Y,,Yoichi,- 45%
https://www.whisky.com/whisky-database/details/raasay-single-malt-1.html,Raasay,,,Single Malt,- 46.4%
https://www.whisky.com/whisky-database/details/aberfeldy-exceptional-cask-small-batch.html,Aberfeldy,16Y,,Exceptional Cask Small Batch,- 43%
https://www.whisky.com/whisky-database/details/aberlour-aberlour-abunadh-batch-no-52.html,Aberlour,,,a'bunadh Batch 52,- 60.5%
https://www.whisky.com/whisky-database/details/ballechin-bordeaux-cask-matured.html,Ballechin,,/ 2012,Bordeaux Cask Matured,- 46%
https://www.whisky.com/whisky-database/details/caol-ila-distillers-edition-4.html,Caol Ila,12Y,/ 2015,,- 43%
https://www.whisky.com/whisky-database/details/crown-royal-xr.html,Crown Royal,,,XR,- 40%
https://www.whisky.com/whisky-database/details/fettercairn-warehouse-2-batch-2-1.html,Fettercairn,,/ 2021,Warehouse 2 Batch 2,- 48.5%
https://www.whisky.com/whisky-database/details/fettercairn-fettercairn-warehouse-2-batch-2.html,Fettercairn,,/ 2021,Warehouse 2 Batch 2,- 48.5%
https://www.whisky.com/whisky-database/details/glen-breton-1.html,Glen Breton,14Y,,,- 43%
https://www.whisky.com/whisky-database/details/glen-scotia-25.html,Glen Scotia,10Y,/ 2018,Campbeltown Malts Festival,- 57.8%
https://www.whisky.com/whisky-database/details/glengoyne-37.html,Glengoyne,15Y,,,- 43%
https://www.whisky.com/whisky-database/details/glenlivet-nadurra-3.html,Glenlivet,16Y,/ 2014,Nàdurra,- 55.2%
https://www.whisky.com/whisky-database/details/high-west-west-prairie-bourbon.html,High West,,,Prairie Bourbon,- 46%
https://www.whisky.com/whisky-database/details/oban-20.html,Oban,,/ 2015,,- 43%
https://www.whisky.com/whisky-database/details/old-grand-dad-100-proof.html,Old Grand Dad,,,100 Proof,- 50%
https://www.whisky.com/whisky-database/details/bruichladdich-islay-barley-2.html,Bruichladdich,6Y,,Islay Barley,- 50%
https://www.whisky.com/whisky-database/details/edradour-sherryfass.html,Edradour,10Y,/ 2010,Sherry cask,- 59.1%
https://www.whisky.com/whisky-database/details/glenlivet-nadurra.html,Glenlivet,16Y,/ 2009,Nadurra,- 54.2%
https://www.whisky.com/whisky-database/details/knob-creek-single-barrel-reserve.html,Knob Creek,9Y,,Single Barrel Reserve,- 60%
https://www.whisky.com/whisky-database/details/lagavulin-cask-strength-5.html,Lagavulin,12Y,/ 2014,Cask Strength,- 54.4%
https://www.whisky.com/whisky-database/details/mcclellands-highland.html,McClelland's,,,Highland,- 40%
https://www.whisky.com/whisky-database/details/port-charlotte-2nd-edition.html,Port Charlotte,10Y,/ 2016,2nd Edition,- 50%
https://www.whisky.com/whisky-database/details/suntory-toki-2.html,Suntory,,,Toki,- 43%
https://www.whisky.com/whisky-database/details/tamdhu-batch-strength-003.html,Tamdhu,,,Batch Strength 003,- 58.3%
https://www.whisky.com/whisky-database/details/tamdhu-sherry-cask-mit-laterne.html,Tamdhu,10Y,,Sherry Cask mit Laterne,- 43%
https://www.whisky.com/whisky-database/details/waterford-the-cuvee.html,Waterford,,,The Cuvee,- 50%
https://www.whisky.com/whisky-database/details/woodford-reserve-distillers-select.html,Woodford Reserve,,,Distiller's Select,- 45.2%
https://www.whisky.com/whisky-database/details/macnairs-lum-reek-1.html,,,,Peated Lum Reek,- 46%
https://www.whisky.com/whisky-database/details/arran-port-cask-finish-1.html,Arran,,,Port Cask Finish,- 50%
https://www.whisky.com/whisky-database/details/bowmore-tempest-batch-no-6.html,Bowmore,10Y,,Tempest Batch No. 6,- 54.9%
https://www.whisky.com/whisky-database/details/bowmore-bordeaux-wine-matured-natural.html,Bowmore,16Y,,Bordeaux Wine Matured Natural,- 53.5%
https://www.whisky.com/whisky-database/details/cardhu-special-release.html,Cardhu,14Y,/ 2021,Special Release,- 55.5%
https://www.whisky.com/whisky-database/details/dalwhinnie-9.html,Dalwhinnie,,/ 2011,,- 43%
https://www.whisky.com/whisky-database/details/glenmorangie-lasanta-3.html,Glenmorangie,12Y,,Lasanta,- 46%
https://www.whisky.com/whisky-database/details/kilchoman-sortiment.html,Kilchoman,,,Sortiment,- 46%
https://www.whisky.com/whisky-database/details/lagavulin-friends-of-the-classic-malts-bottling.html,Lagavulin,12Y,,Friends of the Classic Malts Bottling,- 48%
https://www.whisky.com/whisky-database/details/loch-lomond-lomond-fruit-vanilla.html,Loch Lomond,10Y,,Fruit & Vanilla,- 40%
https://www.whisky.com/whisky-database/details/macallan-fine-oak-masters-edition.html,Macallan,,,Fine Oak Master's Edition,- 42.8%
https://www.whisky.com/whisky-database/details/willowburn-ember-batch-001.html,Willowburn,,/ 2020,Ember Batch 001,- 45.9%
https://www.whisky.com/whisky-database/details/willowburn-willowburn-ember-batch-001.html,Willowburn,,/ 2020,Ember Batch 001,- 45.9%
https://www.whisky.com/whisky-database/details/willowburn-ember-batch-002.html,Willowburn,,/ 2021,Ember Batch 002,- 45.9%
https://www.whisky.com/whisky-database/details/willowburn-ember-batch-003.html,Willowburn,,/ 2022,Ember Batch 003,- 45.9%
https://www.whisky.com/whisky-database/details/aberlour-5.html,Aberlour,12Y,,,- 43%
https://www.whisky.com/whisky-database/details/caol-ila-stitchell-reserve.html,Caol Ila,,/ 2013,Stitchell Reserve,- 59.6%
https://www.whisky.com/whisky-database/details/caol-ila-16.html,Caol Ila,,/ 2006,,- 43%
https://www.whisky.com/whisky-database/details/edradour-port-matured-8th-release.html,Edradour,,/ 2011,Port Matured 8th Release,- 46%
https://www.whisky.com/whisky-database/details/glen-els-ember-2.html,Glen Els,,/ 2013,Ember,- 45.9%
https://www.whisky.com/whisky-database/details/octomore-111.html,Octomore,5Y,,11.1,- 59.4%
https://www.whisky.com/whisky-database/details/miniatur-octomore-111.html,Octomore,5Y,,11.1,- 59.4%
https://www.whisky.com/whisky-database/details/springbank-calvados-wood.html,Springbank,12Y,/ 2012,Calvados Wood,- 52.7%
https://www.whisky.com/whisky-database/details/teeling-stout-cask.html,Teeling,,/ 2018,Stout Cask,- 46%
https://www.whisky.com/whisky-database/details/unknown-rowans-creek.html,,,,Rowan´s Creek,- 50%
https://www.whisky.com/whisky-database/details/balvenie-signature-wooden-case.html,Balvenie,12Y,,Signature Wooden Case,- 40%
https://www.whisky.com/whisky-database/details/glenallachie-cask-strength-batch-1.html,Glenallachie,10Y,,Cask Strength Batch 1,- 57.1%
https://www.whisky.com/whisky-database/details/highland-park-6.html,Highland Park,16Y,,,- 40%
https://www.whisky.com/whisky-database/details/laphroaig-42c83055e5.html,Laphroaig,10Y,,,- 40%
https://www.whisky.com/whisky-database/details/oban-2.html,Oban,,/ 2008,,- 43%
https://www.whisky.com/whisky-database/details/timorous-beastie-beastie-meet-the-beast.html,Timorous Beastie,,,Meet the Beast,- 54.9%
https://www.whisky.com/whisky-database/details/cutty-sark-9.html,Cutty Sark,,,,- 40%
https://www.whisky.com/whisky-database/details/glen-els-glen-els-cosy-winter-ii-1.html,Glen Els,,/ 2016,COSY WINTER II,- 49.3%
https://www.whisky.com/whisky-database/details/glencadam-reserva-de-porto-tawny-tawny-port-cask-finish.html,Glencadam,,,Reserva de Porto Tawny - Tawny Port Cask Finish,- 46%
https://www.whisky.com/whisky-database/details/glenkinchie-6.html,Glenkinchie,15Y,/ 2007,,- 43%
https://www.whisky.com/whisky-database/details/glenmorangie-the-taghta.html,Glenmorangie,,/ 2014,The Taghta,- 46%
https://www.whisky.com/whisky-database/details/glenturret-triple-wood-44-new-design.html,Glenturret,,/ 2021,Triple Wood 44% - new Design,- 44%
https://www.whisky.com/whisky-database/details/macallan-20.html,Macallan,21Y,/ 2011,,- 43%
https://www.whisky.com/whisky-database/details/mcclellands-islay.html,McClelland's,,,Islay,- 40%
https://www.whisky.com/whisky-database/details/tomatin-cu-bocan-stout-moscatel.html,Tomatin,,,Cù Bòcan Stout & Moscatel,- 46%
https://www.whisky.com/whisky-database/details/knockdhu-an-cnoc-flaughter.html,AnCnoc,,,Flaughter,- 46%
https://www.whisky.com/whisky-database/details/ardmore-traditional-cask-mit-nosingglas.html,Ardmore,,,Traditional Cask with Nosingglas,- 46%
https://www.whisky.com/whisky-database/details/balblair-vintage-13.html,Balblair,,/ 2011,Vintage,- 43%
https://www.whisky.com/whisky-database/details/balblair-vintage-33.html,Balblair,10Y,/ 2016,Vintage,- 46%
https://www.whisky.com/whisky-database/details/glenmorangie-lasanta-4.html,Glenmorangie,12Y,,Lasanta,- 43%
https://www.whisky.com/whisky-database/details/highland-park-9.html,Highland Park,,/ 2010,,- 40%
https://www.whisky.com/whisky-database/details/jura-7.html,Jura,10Y,,,- 40%
https://www.whisky.com/whisky-database/details/redbreast-redbreast-lustau-edition.html,Redbreast,,,Lustau Edition,- 46%
https://www.whisky.com/whisky-database/details/talisker-skye-in-segeltasche.html,Talisker,,,Skye in Segeltasche,- 45.8%
https://www.whisky.com/whisky-database/details/samples-from-jason-div-samples-jason-8-lieferung-bis-august-2020.html,,,,Samples von Jason - Div. Samples Jason 8. Lieferung bis August 2020,- 40%
https://www.whisky.com/whisky-database/details/bowmore-mariner-tube.html,Bowmore,15Y,,Mariner Tube,- 43%
https://www.whisky.com/whisky-database/details/caol-ila-unpeated-2.html,Caol Ila,8Y,,Unpeated,- 64.9%
https://www.whisky.com/whisky-database/details/edradour-ruby-port-batch-no-1-1.html,Edradour,,/ 2012,Ruby Port Batch No. 1,- 46%
https://www.whisky.com/whisky-database/details/edradour-sauternes-cask-matured-3rd-batch.html,Edradour,9Y,/ 2013,sauternes cask matured 3rd batch,- 46%
https://www.whisky.com/whisky-database/details/pulteney-navigator.html,Pulteney,,,Navigator,- 46%
https://www.whisky.com/whisky-database/details/werder-whisky-whisky-saison-20212022.html,Werder Whisky,,,Saison 2021/2022,- 42.1%
https://www.whisky.com/whisky-database/details/wolfburn-wolfburn.html,Wolfburn,,,,- 49%
https://www.whisky.com/whisky-database/details/glengoyne-legacy-chapter-one.html,Glengoyne,,/ 2019,Legacy - Chapter One,- 48%
https://www.whisky.com/whisky-database/details/glenturret-60.html,Glenturret,12Y,,,- 46%
https://www.whisky.com/whisky-database/details/glenturret-glenturret.html,Glenturret,12Y,,,- 46%
https://www.whisky.com/whisky-database/details/glenturret-68.html,Glenturret,12Y,,,- 46%
https://www.whisky.com/whisky-database/details/heavens-door-door-straigth-bourbon.html,Heaven's Door,8Y,,Straight Bourbon,- 42%
https://www.whisky.com/whisky-database/details/jeffersons-very-small-batch.html,Jefferson‘s,,,Very Small Batch,- 41.2%
https://www.whisky.com/whisky-database/details/knockando-48.html,Knockando,15Y,/ 2018,,- 43%
https://www.whisky.com/whisky-database/details/mackmyra-vintergloed.html,Mackmyra,,/ 2018,Vinterglöd,- 46.1%
https://www.whisky.com/whisky-database/details/unknown-pennypacker.html,Pennypacker,,,,- 40%
https://www.whisky.com/whisky-database/details/scallywag.html,Scallywag,,,,- 46%
https://www.whisky.com/whisky-database/details/signal-hill.html,Signal Hill,,,,- 40%
https://www.whisky.com/whisky-database/details/slyrs-port.html,Slyrs,,,Port,- 46%
https://www.whisky.com/whisky-database/details/slyrs-slyrs-port.html,Slyrs,,,Port,- 46%
https://www.whisky.com/whisky-database/details/slyrs-sherry-edition-no1-1.html,Slyrs,,/ 2013,Sherry Edition No.1,- 46%
https://www.whisky.com/whisky-database/details/west-cork.html,West Cork,10Y,,,- 40%
https://www.whisky.com/whisky-database/details/glenglassaugh-evolution-1.html,Glenglassaugh,,,Evolution,- 50%
https://www.whisky.com/whisky-database/details/glenglassaugh-evolution-2.html,Glenglassaugh,,,Evolution,- 50%
https://www.whisky.com/whisky-database/details/jack-daniels-silver-select.html,Jack Daniel's,,,Silver Select,- 50%
https://www.whisky.com/whisky-database/details/saentis-malt-2.html,Säntis Malt,,,,- 40%
https://www.whisky.com/whisky-database/details/teaninich-glen-cooper.html,Teaninich,5Y,,Glen Cooper,- 46%
https://www.whisky.com/whisky-database/details/tormore.html,Tormore,12Y,,,- 40%
https://www.whisky.com/whisky-database/details/aerstone-land-cask-1.html,Aerstone,10Y,,Land Cask,- 40%
https://www.whisky.com/whisky-database/details/bowmore-old-bottling-1.html,Bowmore,17Y,,old bottling,- 43%
https://www.whisky.com/whisky-database/details/glen-breton-4.html,Glen Breton,10Y,,,- 43%
https://www.whisky.com/whisky-database/details/glen-breton-rare.html,Glen Breton,10Y,,Rare,- 43%
https://www.whisky.com/whisky-database/details/johnnie-walker-double-black.html,Johnnie Walker,,,Double Black,- 40%
https://www.whisky.com/whisky-database/details/powers-gold-label-special-reserve.html,Powers,12Y,,Gold Label Special Reserve,- 40%
https://www.whisky.com/whisky-database/details/flora-fauna-serie-div-samples-from-jason-5rdlieferung-juli-2019.html,,,,Flora & Fauna Serie div. Samples von Jason 5.Lieferung Juli 2019,- 43%
